the scan is 3012
2,556.1489,[556.1489, 556.6513, 557.1539]
2,572.1621,[572.1621, 572.6635, 573.1646]
2,684.7169,[684.7169, 685.2195, 685.712, 686.2155]
2,700.7316,[700.7316, 701.2341, 701.7295, 702.2288]
2,693.7245,[693.7245, 694.2251, 694.7256]
2,709.7376,[709.7376, 710.2399, 710.7345]
2,739.2294,[739.2294, 739.7292, 740.2281, 740.7255, 741.2372, 741.7385]
2,755.2405,[755.2405, 755.7418, 756.2414, 756.7477]
the scan is 3390
4,322.1453,[322.1453, 322.3957, 322.647]
4,330.1382,[330.1382, 330.3887, 330.6392, 330.8894]
the scan is 4167
2,559.7401,[559.7401, 560.2399, 560.7441]
2,575.7275,[575.7275, 576.2285, 576.7244]
the scan is 4437
2,513.7831,[513.7831, 514.2847, 514.7861, 515.2879]
2,529.7689,[529.7689, 530.2703, 530.7716]
the scan is 4447
2,436.2536,[436.2536, 436.7545, 437.2559, 437.7574]
2,452.2395,[452.2395, 452.7413, 453.2404, 453.7407]
2,610.7559,[610.7559, 611.2572, 611.7564, 612.2595]
2,626.7421,[626.7421, 627.2424, 627.7413, 628.242, 628.7411]
the scan is 4448
2,523.2903,[523.2903, 523.7911, 524.2928, 524.7929]
2,539.2756,[539.2756, 539.7771, 540.2765, 540.7774, 541.2833]
2,611.7573,[611.7573, 612.2574, 612.7575, 613.2581, 613.7628]
2,627.7426,[627.7426, 628.2423, 628.7422, 629.243, 629.7426]
the scan is 4454
2,427.2483,[427.2483, 427.7499, 428.2515]
2,443.2339,[443.2339, 443.7349, 444.2312]
2,610.7562,[610.7562, 611.2574, 611.7575, 612.258, 612.7593]
2,626.7422,[626.7422, 627.2423, 627.7416, 628.2423, 628.7412]
the scan is 4458
2,522.7883,[522.7883, 523.2902, 523.7915]
2,538.7759,[538.7759, 539.2772, 539.7769]
2,532.7563,[532.7563, 533.2571, 533.7584, 534.2461]
2,548.7416,[548.7416, 549.243, 549.7449]
2,541.7621,[541.7621, 542.2636, 542.7653, 543.2622]
2,557.748,[557.748, 558.2491, 558.7498, 559.2499, 559.7453]
2,629.7294,[629.7294, 630.2306, 630.7308, 631.2314, 631.7323]
2,645.7156,[645.7156, 646.2166, 646.7164, 647.2189]
2,648.705,[648.705, 649.2039, 649.7042]
2,664.6891,[664.6891, 665.1895, 665.6901]
the scan is 4463
2,522.7888,[522.7888, 523.2906, 523.79]
2,538.7744,[538.7744, 539.2769, 539.7786, 540.2766]
2,532.757,[532.757, 533.2577, 533.7602]
2,548.7423,[548.7423, 549.2433, 549.7456, 550.2498]
2,541.7619,[541.7619, 542.2631, 542.7648, 543.2648, 543.7583]
2,557.7479,[557.7479, 558.2492, 558.7496, 559.249, 559.7504]
2,620.7247,[620.7247, 621.224, 621.7258, 622.2292, 622.735]
2,636.7104,[636.7104, 637.209, 637.7112, 638.2114, 638.7157]
2,629.7298,[629.7298, 630.2307, 630.7305, 631.2313, 631.7307]
2,645.7156,[645.7156, 646.2169, 646.716, 647.2165, 647.7185]
2,632.7064,[632.7064, 633.2097, 633.7114]
